device_type,device_id,wafer,shim,replica,bonding_date,testing_date,aqueous_fluid,oil_fluid,aqueous_flowrate,aqueous_flowrate_unit,oil_pressure,oil_pressure_unit,measurement_type,dfu_row,roi,measurement_area,timepoint,file_name,file_type,droplet_size_mean,droplet_size_std,droplet_size_min,droplet_size_max,droplet_count,frequency_mean,frequency_min,frequency_max,frequency_count,parse_quality,date_validation_warning,raw_path,download_url,scan_timestamp,extraction_timestamp
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,20,ml/hr,400,mbar,freq_analysis,5,3,B,0,1408_2408_w13_s2_r2_20mlhr400mbar_DFU5_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,3.65,3.65,3.65,8,complete,,W13_S2_R2/1408/20mlhr400mbar/freq_analysis/1408_2408_w13_s2_r2_20mlhr400mbar_DFU5_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T19:35:45.945872,2025-10-29T19:35:44.538387
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,20,ml/hr,400,mbar,freq_analysis,5,4,B,0,1408_2408_w13_s2_r2_20mlhr400mbar_DFU5_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,13.36,13.36,13.36,3,complete,,W13_S2_R2/1408/20mlhr400mbar/freq_analysis/1408_2408_w13_s2_r2_20mlhr400mbar_DFU5_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T19:35:45.950131,2025-10-29T19:35:44.538692
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,20,ml/hr,400,mbar,freq_analysis,5,5,B,0,1408_2408_w13_s2_r2_20mlhr400mbar_DFU5_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,15.21,15.21,15.21,3,complete,,W13_S2_R2/1408/20mlhr400mbar/freq_analysis/1408_2408_w13_s2_r2_20mlhr400mbar_DFU5_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T19:35:45.954387,2025-10-29T19:35:44.538996
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,20,ml/hr,400,mbar,freq_analysis,6,1,B,0,1408_2408_w13_s2_r2_20mlhr400mbar_DFU6_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,1.7,1.7,1.7,2,complete,,W13_S2_R2/1408/20mlhr400mbar/freq_analysis/1408_2408_w13_s2_r2_20mlhr400mbar_DFU6_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T19:35:45.959085,2025-10-29T19:35:44.539307
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,20,ml/hr,400,mbar,freq_analysis,6,2,B,0,1408_2408_w13_s2_r2_20mlhr400mbar_DFU6_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,2.27,2.27,2.27,2,complete,,W13_S2_R2/1408/20mlhr400mbar/freq_analysis/1408_2408_w13_s2_r2_20mlhr400mbar_DFU6_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T19:35:45.963403,2025-10-29T19:35:44.539612
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,20,ml/hr,400,mbar,freq_analysis,6,3,B,0,1408_2408_w13_s2_r2_20mlhr400mbar_DFU6_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,10.63,10.63,10.63,2,complete,,W13_S2_R2/1408/20mlhr400mbar/freq_analysis/1408_2408_w13_s2_r2_20mlhr400mbar_DFU6_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T19:35:45.967646,2025-10-29T19:35:44.539920
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,20,ml/hr,400,mbar,freq_analysis,6,4,B,0,1408_2408_w13_s2_r2_20mlhr400mbar_DFU6_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,10.49,10.49,10.49,8,complete,,W13_S2_R2/1408/20mlhr400mbar/freq_analysis/1408_2408_w13_s2_r2_20mlhr400mbar_DFU6_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T19:35:45.971901,2025-10-29T19:35:44.540222
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,20,ml/hr,400,mbar,freq_analysis,6,5,B,0,1408_2408_w13_s2_r2_20mlhr400mbar_DFU6_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,12.45,12.45,12.45,3,complete,,W13_S2_R2/1408/20mlhr400mbar/freq_analysis/1408_2408_w13_s2_r2_20mlhr400mbar_DFU6_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T19:35:45.976223,2025-10-29T19:35:44.540524
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,dfu_measure,1,,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU1_B_t0_droplet_annotations_20251029_134811.csv,csv,25.582080140000002,2.603337689421284,20.035233,29.543494,50,,,,,complete,,W13_S2_R2/1408/35mlhr200mbar/dfu_measure/1408_2408_w13_s2_r2_35mlhr200mbar_DFU1_B_t0_droplet_annotations_20251029_134811.csv,,2025-10-29T19:35:45.980481,2025-10-29T19:35:44.540837
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,dfu_measure,2,,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU2_B_t0_droplet_annotations_20251029_134811.csv,csv,24.80188854,3.2393059598547054,20.006775,29.986355,50,,,,,complete,,W13_S2_R2/1408/35mlhr200mbar/dfu_measure/1408_2408_w13_s2_r2_35mlhr200mbar_DFU2_B_t0_droplet_annotations_20251029_134811.csv,,2025-10-29T19:35:45.984597,2025-10-29T19:35:44.542105
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,dfu_measure,3,,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU3_B_t0_droplet_annotations_20251029_134811.csv,csv,25.087910799999996,3.152076164748659,20.146154,29.943418,50,,,,,complete,,W13_S2_R2/1408/35mlhr200mbar/dfu_measure/1408_2408_w13_s2_r2_35mlhr200mbar_DFU3_B_t0_droplet_annotations_20251029_134811.csv,,2025-10-29T19:35:45.989179,2025-10-29T19:35:44.543302
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,dfu_measure,4,,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU4_B_t0_droplet_annotations_20251029_134811.csv,csv,24.846640200000007,2.55407239244825,20.153922,29.804223,50,,,,,complete,,W13_S2_R2/1408/35mlhr200mbar/dfu_measure/1408_2408_w13_s2_r2_35mlhr200mbar_DFU4_B_t0_droplet_annotations_20251029_134811.csv,,2025-10-29T19:35:45.993819,2025-10-29T19:35:44.544520
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,dfu_measure,5,,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU5_B_t0_droplet_annotations_20251029_134811.csv,csv,24.854233620000006,2.8938731375567603,20.344513,29.584729,50,,,,,complete,,W13_S2_R2/1408/35mlhr200mbar/dfu_measure/1408_2408_w13_s2_r2_35mlhr200mbar_DFU5_B_t0_droplet_annotations_20251029_134811.csv,,2025-10-29T19:35:45.997921,2025-10-29T19:35:44.545725
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,dfu_measure,6,,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU6_B_t0_droplet_annotations_20251029_134811.csv,csv,25.062071999999997,3.2214427450574985,20.019192,29.85359,50,,,,,complete,,W13_S2_R2/1408/35mlhr200mbar/dfu_measure/1408_2408_w13_s2_r2_35mlhr200mbar_DFU6_B_t0_droplet_annotations_20251029_134811.csv,,2025-10-29T19:35:46.002022,2025-10-29T19:35:44.546913
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,1,1,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU1_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,12.19,12.19,12.19,6,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU1_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T19:35:46.006203,2025-10-29T19:35:44.548101
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,1,2,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU1_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,8.75,8.75,8.75,8,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU1_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T19:35:46.010470,2025-10-29T19:35:44.548448
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,1,3,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU1_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,11.55,11.55,11.55,3,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU1_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T19:35:46.014734,2025-10-29T19:35:44.548791
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,1,4,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU1_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,10.44,10.44,10.44,6,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU1_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T19:35:46.019027,2025-10-29T19:35:44.549100
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,1,5,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU1_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,2.79,2.79,2.79,3,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU1_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T19:35:46.023313,2025-10-29T19:35:44.549413
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,2,1,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU2_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,4.93,4.93,4.93,5,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU2_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T19:35:46.027584,2025-10-29T19:35:44.549731
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,2,2,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU2_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,5.87,5.87,5.87,2,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU2_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T19:35:46.031843,2025-10-29T19:35:44.550041
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,2,3,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU2_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,1.4,1.4,1.4,5,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU2_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T19:35:46.036146,2025-10-29T19:35:44.550349
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,2,4,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU2_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,3.5,3.5,3.5,2,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU2_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T19:35:46.040431,2025-10-29T19:35:44.550658
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,2,5,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU2_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,12.47,12.47,12.47,5,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU2_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T19:35:46.044705,2025-10-29T19:35:44.550970
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,3,1,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU3_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,3.13,3.13,3.13,5,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU3_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T19:35:46.049018,2025-10-29T19:35:44.551290
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,3,2,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU3_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,15.3,15.3,15.3,2,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU3_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T19:35:46.053327,2025-10-29T19:35:44.551595
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,3,3,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU3_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,11.98,11.98,11.98,3,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU3_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T19:35:46.057614,2025-10-29T19:35:44.551903
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,3,4,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU3_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,9.45,9.45,9.45,4,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU3_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T19:35:46.061893,2025-10-29T19:35:44.552209
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,3,5,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU3_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,12.24,12.24,12.24,5,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU3_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T19:35:46.066191,2025-10-29T19:35:44.552512
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,4,1,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU4_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,5.83,5.83,5.83,8,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU4_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T19:35:46.070505,2025-10-29T19:35:44.552824
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,4,2,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU4_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,12.49,12.49,12.49,7,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU4_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T19:35:46.074789,2025-10-29T19:35:44.553127
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,4,3,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU4_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,12.83,12.83,12.83,6,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU4_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T19:35:46.079090,2025-10-29T19:35:44.553431
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,4,4,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU4_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,14.43,14.43,14.43,2,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU4_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T19:35:46.083398,2025-10-29T19:35:44.553745
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,4,5,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU4_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,3.5,3.5,3.5,2,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU4_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T19:35:46.087696,2025-10-29T19:35:44.554049
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,5,1,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU5_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,16.81,16.81,16.81,6,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU5_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T19:35:46.091998,2025-10-29T19:35:44.554352
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,5,2,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU5_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,18.74,18.74,18.74,6,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU5_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T19:35:46.096323,2025-10-29T19:35:44.554668
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,5,3,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU5_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,16.79,16.79,16.79,2,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU5_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T19:35:46.100674,2025-10-29T19:35:44.554976
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,5,4,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU5_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,16.02,16.02,16.02,6,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU5_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T19:35:46.104990,2025-10-29T19:35:44.555281
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,5,5,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU5_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,4.45,4.45,4.45,7,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU5_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T19:35:46.109310,2025-10-29T19:35:44.555587
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,6,1,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU6_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,9.45,9.45,9.45,7,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU6_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T19:35:46.113645,2025-10-29T19:35:44.555893
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,6,2,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU6_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,2.62,2.62,2.62,4,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU6_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T19:35:46.117979,2025-10-29T19:35:44.556199
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,6,3,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU6_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,1.51,1.51,1.51,2,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU6_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T19:35:46.122290,2025-10-29T19:35:44.556501
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,6,4,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU6_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,5.49,5.49,5.49,7,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU6_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T19:35:46.126612,2025-10-29T19:35:44.556807
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,35,ml/hr,200,mbar,freq_analysis,6,5,B,0,1408_2408_w13_s2_r2_35mlhr200mbar_DFU6_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,9.06,9.06,9.06,4,complete,,W13_S2_R2/1408/35mlhr200mbar/freq_analysis/1408_2408_w13_s2_r2_35mlhr200mbar_DFU6_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T19:35:46.131042,2025-10-29T19:35:44.557112
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,5,ml/hr,300,mbar,dfu_measure,1,,B,0,1408_2408_w13_s2_r2_5mlhr300mbar_DFU1_B_t0_droplet_annotations_20251029_134811.csv,csv,25.181330839999998,2.8489052570529565,20.093906,29.888227,50,,,,,complete,,W13_S2_R2/1408/5mlhr300mbar/dfu_measure/1408_2408_w13_s2_r2_5mlhr300mbar_DFU1_B_t0_droplet_annotations_20251029_134811.csv,,2025-10-29T19:35:46.135367,2025-10-29T19:35:44.557418
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,5,ml/hr,300,mbar,dfu_measure,2,,B,0,1408_2408_w13_s2_r2_5mlhr300mbar_DFU2_B_t0_droplet_annotations_20251029_134811.csv,csv,24.81547102,2.8228962711757903,20.260794,29.808625,50,,,,,complete,,W13_S2_R2/1408/5mlhr300mbar/dfu_measure/1408_2408_w13_s2_r2_5mlhr300mbar_DFU2_B_t0_droplet_annotations_20251029_134811.csv,,2025-10-29T19:35:46.139537,2025-10-29T19:35:44.558648
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,5,ml/hr,300,mbar,dfu_measure,3,,B,0,1408_2408_w13_s2_r2_5mlhr300mbar_DFU3_B_t0_droplet_annotations_20251029_134811.csv,csv,25.029238480000004,3.1396795563401327,20.035566,29.939927,50,,,,,complete,,W13_S2_R2/1408/5mlhr300mbar/dfu_measure/1408_2408_w13_s2_r2_5mlhr300mbar_DFU3_B_t0_droplet_annotations_20251029_134811.csv,,2025-10-29T19:35:46.143703,2025-10-29T19:35:44.559897
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,5,ml/hr,300,mbar,dfu_measure,4,,B,0,1408_2408_w13_s2_r2_5mlhr300mbar_DFU4_B_t0_droplet_annotations_20251029_134811.csv,csv,24.73214296,2.7276743100300065,20.07753,29.635337,50,,,,,complete,,W13_S2_R2/1408/5mlhr300mbar/dfu_measure/1408_2408_w13_s2_r2_5mlhr300mbar_DFU4_B_t0_droplet_annotations_20251029_134811.csv,,2025-10-29T19:35:46.147907,2025-10-29T19:35:44.561092
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,5,ml/hr,300,mbar,dfu_measure,5,,B,0,1408_2408_w13_s2_r2_5mlhr300mbar_DFU5_B_t0_droplet_annotations_20251029_134811.csv,csv,24.9999939,2.900096249959739,20.105525,29.844269,50,,,,,complete,,W13_S2_R2/1408/5mlhr300mbar/dfu_measure/1408_2408_w13_s2_r2_5mlhr300mbar_DFU5_B_t0_droplet_annotations_20251029_134811.csv,,2025-10-29T19:35:46.152085,2025-10-29T19:35:44.562290
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,5,ml/hr,300,mbar,dfu_measure,6,,B,0,1408_2408_w13_s2_r2_5mlhr300mbar_DFU6_B_t0_droplet_annotations_20251029_134811.csv,csv,23.819971140000003,2.687893649449642,20.134727,29.441397,50,,,,,complete,,W13_S2_R2/1408/5mlhr300mbar/dfu_measure/1408_2408_w13_s2_r2_5mlhr300mbar_DFU6_B_t0_droplet_annotations_20251029_134811.csv,,2025-10-29T19:35:46.156262,2025-10-29T19:35:44.563478
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,5,ml/hr,300,mbar,freq_analysis,1,1,B,0,1408_2408_w13_s2_r2_5mlhr300mbar_DFU1_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,2.71,2.71,2.71,7,complete,,W13_S2_R2/1408/5mlhr300mbar/freq_analysis/1408_2408_w13_s2_r2_5mlhr300mbar_DFU1_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T19:35:46.160427,2025-10-29T19:35:44.564675
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,5,ml/hr,300,mbar,freq_analysis,1,2,B,0,1408_2408_w13_s2_r2_5mlhr300mbar_DFU1_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,7.56,7.56,7.56,7,complete,,W13_S2_R2/1408/5mlhr300mbar/freq_analysis/1408_2408_w13_s2_r2_5mlhr300mbar_DFU1_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T19:35:46.164812,2025-10-29T19:35:44.565029
W13,W13_S2_R2,13,2,2,2025-08-14,,SDS,SO,5,ml/hr,300,mbar,freq_analysis,1,3,B,0,1408_2408_w13_s2_r2_5mlhr300mbar_DFU1_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,19.18,19.18,19.18,8,complete,,W13_S2_R2/1408/5mlhr300mbar/freq_analysis/1408_2408_w13_s2_r2_5mlhr300mbar_DFU1_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T19:35:46.169204,2025-10-29T19:35:44.565343
